"","date","shanghai_temp","nantong_temp"
"498",2006-05-13,14.6299991607666,15.6000003814697
"499",2006-05-14,17.279993057251,17.8799991607666
"500",2006-05-15,18.050012588501,18.3500003814697
"501",2006-05-16,17.529993057251,17.779993057251
"502",2006-05-17,16.6000003814697,17.779993057251
"503",2006-05-18,17.2300052642822,14.7000064849854
"504",2006-05-19,16.9300174713135,18.3500003814697
"505",2006-05-20,20.8999881744385,23.8500003814697
"506",2006-05-21,21.5799808502197,24.7300052642822
"507",2006-05-22,20.9300174713135,20.2300052642822
"508",2006-05-23,18.5799808502197,20.8500003814697
"509",2006-05-24,18.6299991607666,21.8299808502197
"510",2006-05-25,20.7500247955322,18.8999881744385
"511",2006-05-26,20.5799808502197,18.529993057251
"512",2006-05-27,21.1000003814697,18.0799808502197
"513",2006-05-28,19.050012588501,21.3299808502197
"514",2006-05-29,21.0000247955322,21.779993057251
"515",2006-05-30,21.6599979400635,23.4500064849854
"516",2006-05-31,19.4800052642822,22.6599979400635
"517",2006-06-01,18.550012588501,18.300012588501
"518",2006-06-02,19.5100040435791,20.7000064849854
"519",2006-06-03,19.7300052642822,21.310022354126
"520",2006-06-04,17.800012588501,19.1800174713135
"521",2006-06-05,18.2500247955322,19.800012588501
"522",2006-06-06,18.5000247955322,20.8500003814697
"523",2006-06-07,20.6499881744385,21.3500003814697
"524",2006-06-08,20.300012588501,22.029993057251
"525",2006-06-09,21.279993057251,25.3299808502197
"526",2006-06-10,22.279993057251,24.560022354126
"527",2006-06-11,21.4800052642822,23.7300052642822
"528",2006-06-12,22.050012588501,24.5799808502197
"529",2006-06-13,21.8799991607666,25.1800174713135
"530",2006-06-14,22.029993057251,22.7000064849854
"531",2006-06-15,21.029993057251,24.1299991607666
"532",2006-06-16,21.779993057251,24.6499881744385
"533",2006-06-17,22.9300174713135,24.1499881744385
"534",2006-06-18,23.4300174713135,25.2600040435791
